image,label,actual_positive,max_positive_conf,max_any_conf,top_class,top_conf
datasets/brain-tumor/images/val/val_1 (51).jpg,datasets/brain-tumor/labels/val/val_1 (51).txt,False,0.9039587378501892,0.9039587378501892,1,0.9039587378501892
datasets/brain-tumor/images/val/val_1 (52).jpg,datasets/brain-tumor/labels/val/val_1 (52).txt,False,0.775877833366394,0.775877833366394,1,0.775877833366394
datasets/brain-tumor/images/val/val_1 (53).jpg,datasets/brain-tumor/labels/val/val_1 (53).txt,False,0.7209516167640686,0.7209516167640686,1,0.7209516167640686
datasets/brain-tumor/images/val/val_1 (54).jpg,datasets/brain-tumor/labels/val/val_1 (54).txt,False,0.8712021112442017,0.8712021112442017,1,0.8712021112442017
datasets/brain-tumor/images/val/val_1 (55).jpg,datasets/brain-tumor/labels/val/val_1 (55).txt,False,0.577076256275177,0.577076256275177,1,0.577076256275177
datasets/brain-tumor/images/val/val_1 (56).jpg,datasets/brain-tumor/labels/val/val_1 (56).txt,False,0.21588101983070374,0.8581551909446716,0,0.8581551909446716
datasets/brain-tumor/images/val/val_1 (57).jpg,datasets/brain-tumor/labels/val/val_1 (57).txt,False,0.3582826554775238,0.7244600653648376,0,0.7244600653648376
datasets/brain-tumor/images/val/val_1 (58).jpg,datasets/brain-tumor/labels/val/val_1 (58).txt,False,0.28903430700302124,0.42536112666130066,0,0.42536112666130066
datasets/brain-tumor/images/val/val_1 (59).jpg,datasets/brain-tumor/labels/val/val_1 (59).txt,False,0.6250092387199402,0.6250092387199402,1,0.6250092387199402
datasets/brain-tumor/images/val/val_1 (6).jpg,datasets/brain-tumor/labels/val/val_1 (6).txt,True,0.8678594827651978,0.8678594827651978,1,0.8678594827651978
datasets/brain-tumor/images/val/val_1 (60).jpg,datasets/brain-tumor/labels/val/val_1 (60).txt,True,0.5915516018867493,0.7700193524360657,0,0.7700193524360657
datasets/brain-tumor/images/val/val_1 (61).jpg,datasets/brain-tumor/labels/val/val_1 (61).txt,True,0.7178709506988525,0.7178709506988525,1,0.7178709506988525
datasets/brain-tumor/images/val/val_1 (62).jpg,datasets/brain-tumor/labels/val/val_1 (62).txt,True,0.9290674924850464,0.9290674924850464,1,0.9290674924850464
datasets/brain-tumor/images/val/val_1 (63).jpg,datasets/brain-tumor/labels/val/val_1 (63).txt,False,0.7656829357147217,0.7656829357147217,1,0.7656829357147217
datasets/brain-tumor/images/val/val_1 (64).jpg,datasets/brain-tumor/labels/val/val_1 (64).txt,False,0.7629308104515076,0.7629308104515076,1,0.7629308104515076
datasets/brain-tumor/images/val/val_1 (65).jpg,datasets/brain-tumor/labels/val/val_1 (65).txt,False,0.8962939977645874,0.8962939977645874,1,0.8962939977645874
datasets/brain-tumor/images/val/val_1 (66).jpg,datasets/brain-tumor/labels/val/val_1 (66).txt,False,0.8245237469673157,0.8245237469673157,1,0.8245237469673157
datasets/brain-tumor/images/val/val_1 (67).jpg,datasets/brain-tumor/labels/val/val_1 (67).txt,True,0.6942816376686096,0.6942816376686096,1,0.6942816376686096
datasets/brain-tumor/images/val/val_1 (68).jpg,datasets/brain-tumor/labels/val/val_1 (68).txt,True,0.6063971519470215,0.6063971519470215,1,0.6063971519470215
datasets/brain-tumor/images/val/val_1 (69).jpg,datasets/brain-tumor/labels/val/val_1 (69).txt,True,0.9304426908493042,0.9304426908493042,1,0.9304426908493042
datasets/brain-tumor/images/val/val_1 (7).jpg,datasets/brain-tumor/labels/val/val_1 (7).txt,True,0.9209890961647034,0.9209890961647034,1,0.9209890961647034
datasets/brain-tumor/images/val/val_1 (70).jpg,datasets/brain-tumor/labels/val/val_1 (70).txt,True,0.44193264842033386,0.6686286330223083,0,0.6686286330223083
datasets/brain-tumor/images/val/val_1 (71).jpg,datasets/brain-tumor/labels/val/val_1 (71).txt,False,0.0,0.8301796913146973,0,0.8301796913146973
datasets/brain-tumor/images/val/val_1 (72).jpg,datasets/brain-tumor/labels/val/val_1 (72).txt,False,0.0,0.8583586812019348,0,0.8583586812019348
datasets/brain-tumor/images/val/val_1 (73).jpg,datasets/brain-tumor/labels/val/val_1 (73).txt,False,0.2611447870731354,0.7982670068740845,0,0.7982670068740845
datasets/brain-tumor/images/val/val_1 (74).jpg,datasets/brain-tumor/labels/val/val_1 (74).txt,True,0.7694503664970398,0.7694503664970398,1,0.7694503664970398
datasets/brain-tumor/images/val/val_1 (75).jpg,datasets/brain-tumor/labels/val/val_1 (75).txt,True,0.0,0.9112396836280823,0,0.9112396836280823
datasets/brain-tumor/images/val/val_1 (76).jpg,datasets/brain-tumor/labels/val/val_1 (76).txt,True,0.0,0.9388985633850098,0,0.9388985633850098
datasets/brain-tumor/images/val/val_1 (77).jpg,datasets/brain-tumor/labels/val/val_1 (77).txt,True,0.0,0.9183525443077087,0,0.9183525443077087
datasets/brain-tumor/images/val/val_1 (78).jpg,datasets/brain-tumor/labels/val/val_1 (78).txt,True,0.6547746062278748,0.6547746062278748,1,0.6547746062278748
datasets/brain-tumor/images/val/val_1 (79).jpg,datasets/brain-tumor/labels/val/val_1 (79).txt,False,0.5664551854133606,0.5664551854133606,1,0.5664551854133606
datasets/brain-tumor/images/val/val_1 (8).jpg,datasets/brain-tumor/labels/val/val_1 (8).txt,True,0.8675592541694641,0.8675592541694641,1,0.8675592541694641
datasets/brain-tumor/images/val/val_1 (80).jpg,datasets/brain-tumor/labels/val/val_1 (80).txt,False,0.7462920546531677,0.7462920546531677,1,0.7462920546531677
datasets/brain-tumor/images/val/val_1 (81).jpg,datasets/brain-tumor/labels/val/val_1 (81).txt,False,0.5549718737602234,0.5549718737602234,1,0.5549718737602234
datasets/brain-tumor/images/val/val_1 (82).jpg,datasets/brain-tumor/labels/val/val_1 (82).txt,False,0.7671069502830505,0.7671069502830505,1,0.7671069502830505
datasets/brain-tumor/images/val/val_1 (83).jpg,datasets/brain-tumor/labels/val/val_1 (83).txt,False,0.4661327600479126,0.7773229479789734,0,0.7773229479789734
datasets/brain-tumor/images/val/val_1 (84).jpg,datasets/brain-tumor/labels/val/val_1 (84).txt,False,0.4693959951400757,0.628344714641571,0,0.628344714641571
datasets/brain-tumor/images/val/val_1 (85).jpg,datasets/brain-tumor/labels/val/val_1 (85).txt,True,0.0,0.6434493660926819,0,0.6434493660926819
datasets/brain-tumor/images/val/val_1 (86).jpg,datasets/brain-tumor/labels/val/val_1 (86).txt,False,0.346357136964798,0.664497971534729,0,0.664497971534729
datasets/brain-tumor/images/val/val_1 (87).jpg,datasets/brain-tumor/labels/val/val_1 (87).txt,True,0.8551771640777588,0.8551771640777588,1,0.8551771640777588
datasets/brain-tumor/images/val/val_1 (88).jpg,datasets/brain-tumor/labels/val/val_1 (88).txt,True,0.8262349963188171,0.8262349963188171,1,0.8262349963188171
datasets/brain-tumor/images/val/val_1 (89).jpg,datasets/brain-tumor/labels/val/val_1 (89).txt,False,0.7366768717765808,0.7366768717765808,1,0.7366768717765808
datasets/brain-tumor/images/val/val_1 (9).jpg,datasets/brain-tumor/labels/val/val_1 (9).txt,False,0.32430508732795715,0.7240388989448547,0,0.7240388989448547
datasets/brain-tumor/images/val/val_1 (90).jpg,datasets/brain-tumor/labels/val/val_1 (90).txt,False,0.7902792692184448,0.7902792692184448,1,0.7902792692184448
datasets/brain-tumor/images/val/val_1 (91).jpg,datasets/brain-tumor/labels/val/val_1 (91).txt,False,0.7876560688018799,0.7876560688018799,1,0.7876560688018799
datasets/brain-tumor/images/val/val_1 (92).jpg,datasets/brain-tumor/labels/val/val_1 (92).txt,False,0.5014224648475647,0.5014224648475647,1,0.5014224648475647
datasets/brain-tumor/images/val/val_1 (93).jpg,datasets/brain-tumor/labels/val/val_1 (93).txt,False,0.6921484470367432,0.6921484470367432,1,0.6921484470367432
datasets/brain-tumor/images/val/val_1 (94).jpg,datasets/brain-tumor/labels/val/val_1 (94).txt,False,0.6995030045509338,0.6995030045509338,1,0.6995030045509338
datasets/brain-tumor/images/val/val_1 (95).jpg,datasets/brain-tumor/labels/val/val_1 (95).txt,False,0.5798137784004211,0.5798137784004211,1,0.5798137784004211
datasets/brain-tumor/images/val/val_1 (96).jpg,datasets/brain-tumor/labels/val/val_1 (96).txt,False,0.661520779132843,0.661520779132843,1,0.661520779132843
datasets/brain-tumor/images/val/val_1 (97).jpg,datasets/brain-tumor/labels/val/val_1 (97).txt,False,0.6114398241043091,0.6148035526275635,0,0.6148035526275635
datasets/brain-tumor/images/val/val_1 (98).jpg,datasets/brain-tumor/labels/val/val_1 (98).txt,False,0.5278236269950867,0.5278236269950867,1,0.5278236269950867
datasets/brain-tumor/images/val/val_1 (99).jpg,datasets/brain-tumor/labels/val/val_1 (99).txt,False,0.7656793594360352,0.7656793594360352,1,0.7656793594360352
