split,image,label,readable,width,height,has_label,box_count,invalid_label_lines,classes,image_level_class
train,datasets/brain-tumor/images/train/00133_228.jpg,datasets/brain-tumor/labels/train/00133_228.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00133_247.jpg,datasets/brain-tumor/labels/train/00133_247.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00133_266.jpg,datasets/brain-tumor/labels/train/00133_266.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00136_103.jpg,datasets/brain-tumor/labels/train/00136_103.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00136_121.jpg,datasets/brain-tumor/labels/train/00136_121.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00136_138.jpg,datasets/brain-tumor/labels/train/00136_138.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00137_249.jpg,datasets/brain-tumor/labels/train/00137_249.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00137_264.jpg,datasets/brain-tumor/labels/train/00137_264.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00138_217.jpg,datasets/brain-tumor/labels/train/00138_217.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00138_235.jpg,datasets/brain-tumor/labels/train/00138_235.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00138_271.jpg,datasets/brain-tumor/labels/train/00138_271.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00138_289.jpg,datasets/brain-tumor/labels/train/00138_289.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00142_107.jpg,datasets/brain-tumor/labels/train/00142_107.txt,True,512,512,True,2,0,0,negative
train,datasets/brain-tumor/images/train/00142_126.jpg,datasets/brain-tumor/labels/train/00142_126.txt,True,512,512,True,2,0,0,negative
train,datasets/brain-tumor/images/train/00142_144.jpg,datasets/brain-tumor/labels/train/00142_144.txt,True,512,512,True,2,0,0,negative
train,datasets/brain-tumor/images/train/00142_163.jpg,datasets/brain-tumor/labels/train/00142_163.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00142_89.jpg,datasets/brain-tumor/labels/train/00142_89.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00143_236.jpg,datasets/brain-tumor/labels/train/00143_236.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00143_254.jpg,datasets/brain-tumor/labels/train/00143_254.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00143_272.jpg,datasets/brain-tumor/labels/train/00143_272.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00144_243.jpg,datasets/brain-tumor/labels/train/00144_243.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00144_260.jpg,datasets/brain-tumor/labels/train/00144_260.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00144_278.jpg,datasets/brain-tumor/labels/train/00144_278.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00146_142.jpg,datasets/brain-tumor/labels/train/00146_142.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00146_160.jpg,datasets/brain-tumor/labels/train/00146_160.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00146_195.jpg,datasets/brain-tumor/labels/train/00146_195.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00147_115.jpg,datasets/brain-tumor/labels/train/00147_115.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00147_134.jpg,datasets/brain-tumor/labels/train/00147_134.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00147_152.jpg,datasets/brain-tumor/labels/train/00147_152.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00147_170.jpg,datasets/brain-tumor/labels/train/00147_170.txt,True,512,512,True,2,0,0,negative
train,datasets/brain-tumor/images/train/00148_19.jpg,datasets/brain-tumor/labels/train/00148_19.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00148_20.jpg,datasets/brain-tumor/labels/train/00148_20.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00148_22.jpg,datasets/brain-tumor/labels/train/00148_22.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00148_24.jpg,datasets/brain-tumor/labels/train/00148_24.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00150_10.jpg,datasets/brain-tumor/labels/train/00150_10.txt,True,480,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00150_11.jpg,datasets/brain-tumor/labels/train/00150_11.txt,True,480,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00150_12.jpg,datasets/brain-tumor/labels/train/00150_12.txt,True,480,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00150_235.jpg,datasets/brain-tumor/labels/train/00150_235.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00150_252.jpg,datasets/brain-tumor/labels/train/00150_252.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00150_8.jpg,datasets/brain-tumor/labels/train/00150_8.txt,True,480,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00150_9.jpg,datasets/brain-tumor/labels/train/00150_9.txt,True,480,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_10.jpg,datasets/brain-tumor/labels/train/00151_10.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_12.jpg,datasets/brain-tumor/labels/train/00151_12.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_128.jpg,datasets/brain-tumor/labels/train/00151_128.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_13.jpg,datasets/brain-tumor/labels/train/00151_13.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_14.jpg,datasets/brain-tumor/labels/train/00151_14.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_145.jpg,datasets/brain-tumor/labels/train/00151_145.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_15.jpg,datasets/brain-tumor/labels/train/00151_15.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_162.jpg,datasets/brain-tumor/labels/train/00151_162.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_17.jpg,datasets/brain-tumor/labels/train/00151_17.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_195.jpg,datasets/brain-tumor/labels/train/00151_195.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00151_211.jpg,datasets/brain-tumor/labels/train/00151_211.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00154_210.jpg,datasets/brain-tumor/labels/train/00154_210.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00154_229.jpg,datasets/brain-tumor/labels/train/00154_229.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00154_248.jpg,datasets/brain-tumor/labels/train/00154_248.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00154_267.jpg,datasets/brain-tumor/labels/train/00154_267.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00156_116.jpg,datasets/brain-tumor/labels/train/00156_116.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00156_132.jpg,datasets/brain-tumor/labels/train/00156_132.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00156_148.jpg,datasets/brain-tumor/labels/train/00156_148.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00156_164.jpg,datasets/brain-tumor/labels/train/00156_164.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00156_180.jpg,datasets/brain-tumor/labels/train/00156_180.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00156_196.jpg,datasets/brain-tumor/labels/train/00156_196.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00157_115.jpg,datasets/brain-tumor/labels/train/00157_115.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_102.jpg,datasets/brain-tumor/labels/train/00158_102.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_108.jpg,datasets/brain-tumor/labels/train/00158_108.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_114.jpg,datasets/brain-tumor/labels/train/00158_114.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_115.jpg,datasets/brain-tumor/labels/train/00158_115.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_239.jpg,datasets/brain-tumor/labels/train/00158_239.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_256.jpg,datasets/brain-tumor/labels/train/00158_256.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_272.jpg,datasets/brain-tumor/labels/train/00158_272.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_289.jpg,datasets/brain-tumor/labels/train/00158_289.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_86.jpg,datasets/brain-tumor/labels/train/00158_86.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_90.jpg,datasets/brain-tumor/labels/train/00158_90.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00158_96.jpg,datasets/brain-tumor/labels/train/00158_96.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00159_133.jpg,datasets/brain-tumor/labels/train/00159_133.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00159_152.jpg,datasets/brain-tumor/labels/train/00159_152.txt,True,512,512,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00159_171.jpg,datasets/brain-tumor/labels/train/00159_171.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00159_189.jpg,datasets/brain-tumor/labels/train/00159_189.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00159_207.jpg,datasets/brain-tumor/labels/train/00159_207.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00160_270.jpg,datasets/brain-tumor/labels/train/00160_270.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00162_122.jpg,datasets/brain-tumor/labels/train/00162_122.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_110.jpg,datasets/brain-tumor/labels/train/00165_110.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_111.jpg,datasets/brain-tumor/labels/train/00165_111.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_116.jpg,datasets/brain-tumor/labels/train/00165_116.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_118.jpg,datasets/brain-tumor/labels/train/00165_118.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_122.jpg,datasets/brain-tumor/labels/train/00165_122.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_123.jpg,datasets/brain-tumor/labels/train/00165_123.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_125.jpg,datasets/brain-tumor/labels/train/00165_125.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_129.jpg,datasets/brain-tumor/labels/train/00165_129.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_135.jpg,datasets/brain-tumor/labels/train/00165_135.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_140.jpg,datasets/brain-tumor/labels/train/00165_140.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_158.jpg,datasets/brain-tumor/labels/train/00165_158.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_176.jpg,datasets/brain-tumor/labels/train/00165_176.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00165_193.jpg,datasets/brain-tumor/labels/train/00165_193.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00166_189.jpg,datasets/brain-tumor/labels/train/00166_189.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00166_206.jpg,datasets/brain-tumor/labels/train/00166_206.txt,True,512,512,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00166_224.jpg,datasets/brain-tumor/labels/train/00166_224.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00166_241.jpg,datasets/brain-tumor/labels/train/00166_241.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00166_259.jpg,datasets/brain-tumor/labels/train/00166_259.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00167_125.jpg,datasets/brain-tumor/labels/train/00167_125.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00167_127.jpg,datasets/brain-tumor/labels/train/00167_127.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00167_213.jpg,datasets/brain-tumor/labels/train/00167_213.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_112.jpg,datasets/brain-tumor/labels/train/00169_112.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_119.jpg,datasets/brain-tumor/labels/train/00169_119.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_127.jpg,datasets/brain-tumor/labels/train/00169_127.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_134.jpg,datasets/brain-tumor/labels/train/00169_134.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_141.jpg,datasets/brain-tumor/labels/train/00169_141.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_142.jpg,datasets/brain-tumor/labels/train/00169_142.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_149.jpg,datasets/brain-tumor/labels/train/00169_149.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_208.jpg,datasets/brain-tumor/labels/train/00169_208.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_225.jpg,datasets/brain-tumor/labels/train/00169_225.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_243.jpg,datasets/brain-tumor/labels/train/00169_243.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00169_260.jpg,datasets/brain-tumor/labels/train/00169_260.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00171_109.jpg,datasets/brain-tumor/labels/train/00171_109.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00171_126.jpg,datasets/brain-tumor/labels/train/00171_126.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00172_102.jpg,datasets/brain-tumor/labels/train/00172_102.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00172_108.jpg,datasets/brain-tumor/labels/train/00172_108.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00172_110.jpg,datasets/brain-tumor/labels/train/00172_110.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00172_114.jpg,datasets/brain-tumor/labels/train/00172_114.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00172_91.jpg,datasets/brain-tumor/labels/train/00172_91.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00172_92.jpg,datasets/brain-tumor/labels/train/00172_92.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00172_96.jpg,datasets/brain-tumor/labels/train/00172_96.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00176_104.jpg,datasets/brain-tumor/labels/train/00176_104.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00176_109.jpg,datasets/brain-tumor/labels/train/00176_109.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00176_127.jpg,datasets/brain-tumor/labels/train/00176_127.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00176_145.jpg,datasets/brain-tumor/labels/train/00176_145.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00176_89.jpg,datasets/brain-tumor/labels/train/00176_89.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00176_92.jpg,datasets/brain-tumor/labels/train/00176_92.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00176_98.jpg,datasets/brain-tumor/labels/train/00176_98.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00177_125.jpg,datasets/brain-tumor/labels/train/00177_125.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00177_145.jpg,datasets/brain-tumor/labels/train/00177_145.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00177_221.jpg,datasets/brain-tumor/labels/train/00177_221.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00177_241.jpg,datasets/brain-tumor/labels/train/00177_241.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00177_260.jpg,datasets/brain-tumor/labels/train/00177_260.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00177_280.jpg,datasets/brain-tumor/labels/train/00177_280.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00178_104.jpg,datasets/brain-tumor/labels/train/00178_104.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00178_122.jpg,datasets/brain-tumor/labels/train/00178_122.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00178_140.jpg,datasets/brain-tumor/labels/train/00178_140.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00178_158.jpg,datasets/brain-tumor/labels/train/00178_158.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00178_175.jpg,datasets/brain-tumor/labels/train/00178_175.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00183_109.jpg,datasets/brain-tumor/labels/train/00183_109.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00183_126.jpg,datasets/brain-tumor/labels/train/00183_126.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00183_144.jpg,datasets/brain-tumor/labels/train/00183_144.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00183_161.jpg,datasets/brain-tumor/labels/train/00183_161.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00183_178.jpg,datasets/brain-tumor/labels/train/00183_178.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00183_195.jpg,datasets/brain-tumor/labels/train/00183_195.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00183_80.jpg,datasets/brain-tumor/labels/train/00183_80.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00183_86.jpg,datasets/brain-tumor/labels/train/00183_86.txt,True,192,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00184_127.jpg,datasets/brain-tumor/labels/train/00184_127.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00184_145.jpg,datasets/brain-tumor/labels/train/00184_145.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00184_164.jpg,datasets/brain-tumor/labels/train/00184_164.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00185_252.jpg,datasets/brain-tumor/labels/train/00185_252.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00185_271.jpg,datasets/brain-tumor/labels/train/00185_271.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00185_289.jpg,datasets/brain-tumor/labels/train/00185_289.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00186_207.jpg,datasets/brain-tumor/labels/train/00186_207.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00187_100.jpg,datasets/brain-tumor/labels/train/00187_100.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00187_118.jpg,datasets/brain-tumor/labels/train/00187_118.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00187_135.jpg,datasets/brain-tumor/labels/train/00187_135.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00187_153.jpg,datasets/brain-tumor/labels/train/00187_153.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00187_170.jpg,datasets/brain-tumor/labels/train/00187_170.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00191_106.jpg,datasets/brain-tumor/labels/train/00191_106.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00191_124.jpg,datasets/brain-tumor/labels/train/00191_124.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00191_143.jpg,datasets/brain-tumor/labels/train/00191_143.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00192_191.jpg,datasets/brain-tumor/labels/train/00192_191.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00192_244.jpg,datasets/brain-tumor/labels/train/00192_244.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00192_262.jpg,datasets/brain-tumor/labels/train/00192_262.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00192_280.jpg,datasets/brain-tumor/labels/train/00192_280.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00193_172.jpg,datasets/brain-tumor/labels/train/00193_172.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00193_190.jpg,datasets/brain-tumor/labels/train/00193_190.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00193_208.jpg,datasets/brain-tumor/labels/train/00193_208.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00194_209.jpg,datasets/brain-tumor/labels/train/00194_209.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00194_226.jpg,datasets/brain-tumor/labels/train/00194_226.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00194_243.jpg,datasets/brain-tumor/labels/train/00194_243.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00194_259.jpg,datasets/brain-tumor/labels/train/00194_259.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00195_208.jpg,datasets/brain-tumor/labels/train/00195_208.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00195_225.jpg,datasets/brain-tumor/labels/train/00195_225.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00201_102.jpg,datasets/brain-tumor/labels/train/00201_102.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00201_121.jpg,datasets/brain-tumor/labels/train/00201_121.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00201_141.jpg,datasets/brain-tumor/labels/train/00201_141.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/00240_134.jpg,datasets/brain-tumor/labels/train/00240_134.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00240_138.jpg,datasets/brain-tumor/labels/train/00240_138.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00240_144.jpg,datasets/brain-tumor/labels/train/00240_144.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00240_151.jpg,datasets/brain-tumor/labels/train/00240_151.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00240_157.jpg,datasets/brain-tumor/labels/train/00240_157.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00245_101.jpg,datasets/brain-tumor/labels/train/00245_101.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00246_103.jpg,datasets/brain-tumor/labels/train/00246_103.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00246_96.jpg,datasets/brain-tumor/labels/train/00246_96.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00250_104.jpg,datasets/brain-tumor/labels/train/00250_104.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00250_110.jpg,datasets/brain-tumor/labels/train/00250_110.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00250_115.jpg,datasets/brain-tumor/labels/train/00250_115.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00250_120.jpg,datasets/brain-tumor/labels/train/00250_120.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00250_121.jpg,datasets/brain-tumor/labels/train/00250_121.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00253_79.jpg,datasets/brain-tumor/labels/train/00253_79.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00253_85.jpg,datasets/brain-tumor/labels/train/00253_85.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00253_92.jpg,datasets/brain-tumor/labels/train/00253_92.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00254_79.jpg,datasets/brain-tumor/labels/train/00254_79.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00254_83.jpg,datasets/brain-tumor/labels/train/00254_83.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00254_89.jpg,datasets/brain-tumor/labels/train/00254_89.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00260_113.jpg,datasets/brain-tumor/labels/train/00260_113.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00260_115.jpg,datasets/brain-tumor/labels/train/00260_115.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00260_119.jpg,datasets/brain-tumor/labels/train/00260_119.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00260_121.jpg,datasets/brain-tumor/labels/train/00260_121.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00260_125.jpg,datasets/brain-tumor/labels/train/00260_125.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00260_130.jpg,datasets/brain-tumor/labels/train/00260_130.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00260_136.jpg,datasets/brain-tumor/labels/train/00260_136.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00260_142.jpg,datasets/brain-tumor/labels/train/00260_142.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00263_109.jpg,datasets/brain-tumor/labels/train/00263_109.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00263_116.jpg,datasets/brain-tumor/labels/train/00263_116.txt,True,192,256,True,1,0,1,positive
